expense_id,employee_id,amount,expense_type,submission_day,flagged
5779,1058,87.33,Supplies,Weekday,0
5780,1195,68.5,Travel,Weekday,0
5781,1055,177.14,Supplies,Weekday,0
5782,1029,69.51,Travel,Weekday,0
5783,1063,220.76,Accommodation,Weekend,1
5784,1066,171.77,Accommodation,Weekday,0
5785,1019,100.25,Accommodation,Weekday,0
5786,1098,257.21,Supplies,Weekday,0
5787,1026,98.04,Accommodation,Weekday,0
5788,1111,36.83,Meals,Weekday,0
5789,1139,179.71,Travel,Weekday,0
5790,1108,68.45,Accommodation,Weekend,1
5791,1040,194.96,Travel,Weekday,0
5792,1050,36.85,Accommodation,Weekend,1
5793,1096,69.08,Supplies,Weekday,0
5794,1079,87.78,Meals,Weekday,0
5795,1028,154.27,Travel,Weekday,0
5796,1090,91.07,Supplies,Weekday,0
5797,1050,87.48,Accommodation,Weekday,0
5798,1058,159.67,Meals,Weekday,0
5799,1087,190.47,Meals,Weekend,1
5800,1127,102.31,Supplies,Weekend,1
5801,1158,60.23,Meals,Weekday,0
5802,1136,207.19,Travel,Weekday,0
5803,1108,111.19,Accommodation,Weekday,0
5804,1197,145.11,Meals,Weekday,0
5805,1029,91.69,Accommodation,Weekday,0
5806,1089,96.92,Meals,Weekend,1
5807,1039,91.67,Travel,Weekday,0
5808,1006,170.04,Accommodation,Weekday,0
5809,1199,191.36,Travel,Weekend,1
5810,1186,89.22,Meals,Weekday,0
5811,1138,96.52,Supplies,Weekday,0
5812,1002,193.79,Accommodation,Weekday,0
5813,1131,233.94,Accommodation,Weekday,0
5814,1019,154.22,Travel,Weekday,0
5815,1004,140.88,Travel,Weekday,0
5816,1161,235.64,Supplies,Weekday,0
5817,1141,134.87,Travel,Weekday,0
5818,1140,134.99,Supplies,Weekday,0
5819,1188,92.04,Travel,Weekday,0
5820,1176,162.08,Meals,Weekday,0
5821,1044,82.74,Meals,Weekend,1
5822,1052,94.85,Supplies,Weekday,0
5823,1023,103.78,Meals,Weekday,0
5824,1190,154.94,Supplies,Weekday,0
5825,1008,102.74,Meals,Weekday,0
5826,1190,173.81,Supplies,Weekend,1
5827,1055,62.34,Accommodation,Weekday,0
5828,1076,100.03,Supplies,Weekend,1
5829,1076,127.17,Meals,Weekend,1
5830,1198,131.47,Travel,Weekday,0
5831,1127,164.57,Accommodation,Weekday,0
5832,1127,66.32,Travel,Weekday,0
5833,1112,123.46,Accommodation,Weekend,1
5834,1041,62.48,Accommodation,Weekday,0
5835,1000,158.71,Supplies,Weekday,0
5836,1063,92.87,Supplies,Weekday,0
5837,1071,169.62,Accommodation,Weekday,0
5838,1014,121.31,Meals,Weekday,0
5839,1068,127.44,Accommodation,Weekday,0
5840,1149,279.43,Meals,Weekday,0
5841,1147,180.63,Accommodation,Weekday,0
5842,1195,161.41,Meals,Weekday,0
5843,1044,120.95,Supplies,Weekday,0
5844,1088,99.26,Accommodation,Weekday,0
5845,1079,91.9,Accommodation,Weekday,0
5846,1167,203.75,Meals,Weekday,0
5847,1173,84.42,Meals,Weekday,0
5848,1090,154.63,Accommodation,Weekend,1
5849,1062,87.04,Meals,Weekday,0
5850,1092,69.08,Supplies,Weekday,0
5851,1139,96.75,Supplies,Weekday,0
5852,1179,163.89,Accommodation,Weekday,0
5853,1006,184.98,Accommodation,Weekday,0
5854,1054,134.96,Meals,Weekday,0
5855,1132,113.94,Supplies,Weekday,0
5856,1046,155.64,Travel,Weekday,0
5857,1096,111.48,Supplies,Weekday,0
5858,1165,99.15,Meals,Weekday,0
5859,1103,68.24,Meals,Weekday,0
5860,1042,187.31,Accommodation,Weekday,0
5861,1197,90.39,Supplies,Weekday,0
5862,1135,64.59,Accommodation,Weekday,0
5863,1085,109.23,Meals,Weekday,0
5864,1177,174.91,Accommodation,Weekday,0
5865,1117,165.58,Accommodation,Weekend,1
5866,1077,110.84,Accommodation,Weekday,0
5867,1136,95.18,Accommodation,Weekday,0
5868,1140,255.07,Travel,Weekday,0
5869,1049,76.36,Meals,Weekday,0
5870,1095,123.07,Supplies,Weekday,0
5871,1077,83.35,Accommodation,Weekday,0
5872,1162,174.33,Supplies,Weekend,1
5873,1024,175.78,Supplies,Weekday,0
5874,1188,60.48,Supplies,Weekday,0
5875,1030,135.18,Meals,Weekday,0
5876,1048,18.46,Accommodation,Weekday,0
5877,1170,129.63,Supplies,Weekday,0
5878,1044,42.96,Accommodation,Weekday,0
5879,1115,142.16,Accommodation,Weekday,0
5880,1100,104.0,Supplies,Weekday,0
5881,1006,37.69,Travel,Weekday,0
5882,1133,154.05,Meals,Weekday,0
5883,1049,124.62,Accommodation,Weekday,0
5884,1197,66.74,Accommodation,Weekday,0
5885,1044,165.15,Travel,Weekday,0
5886,1181,116.67,Meals,Weekday,0
5887,1123,145.6,Supplies,Weekday,0
5888,1144,101.94,Meals,Weekday,0
5889,1085,111.67,Supplies,Weekday,0
5890,1086,214.53,Supplies,Weekday,0
5891,1156,86.61,Travel,Weekday,0
5892,1191,137.97,Accommodation,Weekday,0
5893,1198,138.51,Meals,Weekday,0
5894,1098,51.34,Meals,Weekday,0
5895,1119,139.14,Supplies,Weekday,0
5896,1102,24.77,Travel,Weekday,0
5897,1115,242.48,Travel,Weekday,0
5898,1147,205.48,Supplies,Weekend,1
5899,1025,2.63,Travel,Weekday,0
5900,1156,187.89,Accommodation,Weekday,0
5901,1006,125.65,Travel,Weekday,0
5902,1126,31.71,Travel,Weekday,0
5903,1161,12.75,Accommodation,Weekday,0
5904,1004,117.69,Supplies,Weekday,0
5905,1133,219.55,Travel,Weekday,0
5906,1032,261.93,Supplies,Weekday,0
5907,1170,137.36,Supplies,Weekday,0
5908,1186,60.02,Supplies,Weekday,0
5909,1032,230.71,Accommodation,Weekday,0
5910,1104,64.27,Meals,Weekday,0
5911,1188,99.81,Supplies,Weekday,0
5912,1145,160.93,Meals,Weekend,1
5913,1141,199.22,Meals,Weekday,0
5914,1148,51.58,Meals,Weekday,0
5915,1166,118.79,Supplies,Weekday,0
5916,1161,159.19,Accommodation,Weekday,0
5917,1158,24.61,Travel,Weekday,0
5918,1080,8.79,Meals,Weekday,0
5919,1134,21.55,Meals,Weekday,0
5920,1084,135.83,Travel,Weekend,1
5921,1070,155.87,Accommodation,Weekday,0
5922,1128,192.41,Accommodation,Weekday,0
5923,1085,139.81,Meals,Weekday,0
5924,1021,261.86,Meals,Weekday,0
5925,1086,157.99,Meals,Weekend,1
5926,1091,200.51,Accommodation,Weekday,0
5927,1190,177.37,Supplies,Weekend,1
5928,1189,136.44,Meals,Weekday,0
5929,1045,216.59,Travel,Weekday,0
5930,1056,160.17,Travel,Weekday,0
5931,1172,84.88,Meals,Weekday,0
5932,1075,131.89,Supplies,Weekday,0
5933,1012,100.64,Meals,Weekday,0
5934,1195,73.6,Travel,Weekday,0
5935,1036,78.97,Travel,Weekday,0
5936,1093,157.66,Travel,Weekend,1
5937,1141,37.18,Supplies,Weekday,0
5938,1036,136.5,Meals,Weekday,0
5939,1102,89.2,Accommodation,Weekday,0
5940,1090,59.81,Meals,Weekday,0
5941,1013,114.6,Supplies,Weekday,0
5942,1193,128.68,Meals,Weekday,0
5943,1193,242.39,Meals,Weekday,0
5944,1160,58.26,Accommodation,Weekday,0
5945,1129,138.43,Accommodation,Weekend,1
5946,1180,147.81,Accommodation,Weekday,0
5947,1088,114.2,Travel,Weekday,0
5948,1054,206.36,Meals,Weekday,0
5949,1172,135.21,Meals,Weekday,0
5950,1036,172.72,Travel,Weekday,0
5951,1154,82.19,Accommodation,Weekend,1
5952,1179,45.46,Meals,Weekday,0
5953,1085,108.64,Meals,Weekday,0
5954,1126,107.75,Meals,Weekday,0
5955,1115,98.75,Supplies,Weekday,0
5956,1174,136.91,Accommodation,Weekday,0
5957,1057,92.33,Accommodation,Weekday,0
5958,1134,93.84,Supplies,Weekend,1
5959,1140,207.0,Supplies,Weekday,0
5960,1047,61.99,Travel,Weekday,0
5961,1114,200.1,Accommodation,Weekend,1
5962,1155,171.28,Travel,Weekday,0
5963,1172,188.42,Accommodation,Weekday,0
5964,1183,188.41,Meals,Weekday,0
5965,1162,113.2,Supplies,Weekday,0
5966,1124,79.17,Accommodation,Weekday,0
5967,1054,101.38,Travel,Weekday,0
5968,1096,119.61,Accommodation,Weekend,1
5969,1164,49.74,Accommodation,Weekday,0
5970,1136,144.5,Accommodation,Weekday,0
5971,1113,95.19,Meals,Weekday,0
5972,1130,130.9,Meals,Weekday,0
5973,1115,108.47,Travel,Weekday,0
5974,1129,175.52,Accommodation,Weekday,0
5975,1185,152.17,Meals,Weekday,0
5976,1021,83.2,Accommodation,Weekend,1
5977,1023,125.16,Supplies,Weekday,0
5978,1053,10.33,Meals,Weekday,0
5979,1144,93.26,Accommodation,Weekday,0
5980,1185,136.29,Travel,Weekday,0
5981,1185,62.39,Supplies,Weekday,0
5982,1148,165.75,Supplies,Weekday,0
5983,1076,42.16,Supplies,Weekday,0
5984,1062,138.41,Travel,Weekday,0
5985,1190,110.79,Travel,Weekday,0
5986,1107,185.48,Meals,Weekday,0
5987,1114,86.58,Accommodation,Weekday,0
5988,1043,109.27,Meals,Weekday,0
5989,1167,199.74,Accommodation,Weekday,0
5990,1074,200.56,Meals,Weekday,0
5991,1193,5.8,Meals,Weekday,0
5992,1091,31.38,Travel,Weekday,0
5993,1117,204.17,Meals,Weekday,0
5994,1194,189.94,Travel,Weekday,0
5995,1173,168.7,Meals,Weekday,0
5996,1151,113.64,Supplies,Weekday,0
5997,1071,118.59,Accommodation,Weekday,0
5998,1197,32.03,Meals,Weekday,0
5999,1178,93.99,Meals,Weekday,0
6000,1098,173.65,Travel,Weekday,0
6001,1119,113.16,Meals,Weekday,0
6002,1105,175.4,Travel,Weekday,0
6003,1131,183.18,Travel,Weekday,0
6004,1121,177.52,Meals,Weekday,0
6005,1158,147.08,Travel,Weekday,0
6006,1192,103.83,Accommodation,Weekday,0
6007,1029,134.24,Meals,Weekday,0
6008,1199,60.65,Travel,Weekday,0
6009,1039,22.41,Accommodation,Weekday,0
6010,1116,132.03,Travel,Weekend,1
6011,1122,84.32,Supplies,Weekday,0
6012,1013,78.79,Supplies,Weekday,0
6013,1043,110.25,Travel,Weekday,0
6014,1161,172.72,Travel,Weekend,1
6015,1166,190.11,Travel,Weekday,0
6016,1131,64.03,Travel,Weekday,0
6017,1154,237.8,Meals,Weekday,0
6018,1041,144.44,Accommodation,Weekday,0
6019,1138,153.14,Meals,Weekday,0
6020,1117,61.1,Accommodation,Weekday,0
6021,1086,117.0,Meals,Weekday,0
6022,1105,114.05,Supplies,Weekday,0
6023,1031,14.64,Meals,Weekday,0
6024,1122,117.66,Accommodation,Weekday,0
6025,1049,168.0,Travel,Weekday,0
6026,1052,88.27,Accommodation,Weekday,0
6027,1131,74.82,Accommodation,Weekday,0
6028,1146,183.77,Supplies,Weekday,0
6029,1070,131.85,Accommodation,Weekday,0
6030,1032,116.09,Travel,Weekday,0
6031,1077,130.01,Meals,Weekend,1
6032,1124,154.34,Accommodation,Weekday,0
6033,1076,172.28,Supplies,Weekday,0
6034,1197,180.09,Accommodation,Weekday,0
6035,1122,145.75,Accommodation,Weekend,1
6036,1082,197.84,Travel,Weekday,0
6037,1054,10.71,Travel,Weekday,0
6038,1008,185.62,Travel,Weekday,0
6039,1189,107.81,Meals,Weekend,1
6040,1061,50.73,Accommodation,Weekday,0
6041,1114,183.34,Meals,Weekday,0
6042,1047,122.91,Travel,Weekday,0
6043,1089,176.29,Accommodation,Weekday,0
6044,1067,105.54,Meals,Weekday,0
6045,1047,142.05,Travel,Weekday,0
6046,1091,110.95,Travel,Weekday,0
6047,1154,121.86,Accommodation,Weekday,0
6048,1114,86.2,Meals,Weekend,1
6049,1054,49.33,Travel,Weekday,0
6050,1171,58.67,Travel,Weekday,0
6051,1070,134.07,Travel,Weekday,0
6052,1179,87.36,Travel,Weekday,0
6053,1056,152.93,Travel,Weekend,1
6054,1136,112.12,Travel,Weekday,0
6055,1097,91.77,Accommodation,Weekday,0
6056,1007,225.01,Supplies,Weekday,0
6057,1183,83.53,Supplies,Weekday,0
6058,1009,130.7,Travel,Weekday,0
6059,1192,224.43,Travel,Weekday,0
6060,1113,176.02,Accommodation,Weekday,0
6061,1199,138.97,Accommodation,Weekday,0
6062,1044,79.04,Travel,Weekday,0
6063,1166,2.06,Meals,Weekday,0
6064,1045,35.65,Meals,Weekday,0
6065,1016,96.78,Supplies,Weekday,0
6066,1081,223.42,Accommodation,Weekday,0
6067,1127,73.83,Supplies,Weekday,0
6068,1114,59.19,Supplies,Weekday,0
6069,1066,105.68,Meals,Weekend,1
6070,1075,127.95,Supplies,Weekday,0
6071,1189,136.76,Travel,Weekday,0
6072,1067,189.5,Supplies,Weekend,1
6073,1163,67.47,Supplies,Weekday,0
6074,1008,196.28,Travel,Weekday,0
6075,1162,159.07,Travel,Weekday,0
6076,1194,84.43,Supplies,Weekday,0
6077,1051,65.04,Meals,Weekend,1
6078,1117,40.55,Supplies,Weekday,0
6079,1089,189.93,Meals,Weekday,0
6080,1100,101.5,Meals,Weekday,0
6081,1111,101.31,Travel,Weekday,0
6082,1090,134.6,Meals,Weekend,1
6083,1155,53.36,Accommodation,Weekday,0
6084,1057,211.23,Supplies,Weekday,0
6085,1151,139.78,Meals,Weekday,0
6086,1058,138.09,Meals,Weekday,0
6087,1036,114.35,Supplies,Weekday,0
6088,1103,37.7,Travel,Weekday,0
6089,1037,183.58,Accommodation,Weekday,0
6090,1152,256.17,Meals,Weekday,0
6091,1014,69.02,Accommodation,Weekday,0
6092,1143,64.38,Supplies,Weekday,0
6093,1054,68.89,Meals,Weekday,0
6094,1131,76.14,Meals,Weekday,0
6095,1025,207.66,Meals,Weekday,0
6096,1038,59.08,Accommodation,Weekday,0
6097,1184,261.46,Accommodation,Weekend,1
6098,1126,232.32,Meals,Weekday,0
6099,1127,168.43,Supplies,Weekday,0
6100,1046,155.88,Meals,Weekday,0
6101,1175,172.93,Supplies,Weekday,0
6102,1091,87.88,Travel,Weekday,0
6103,1176,51.57,Travel,Weekday,0
6104,1164,128.0,Travel,Weekday,0
6105,1037,39.36,Supplies,Weekend,1
6106,1099,76.16,Accommodation,Weekday,0
6107,1061,167.24,Supplies,Weekday,0
6108,1060,145.37,Supplies,Weekday,0
6109,1117,205.02,Travel,Weekday,0
6110,1007,103.18,Meals,Weekday,0
6111,1037,226.77,Supplies,Weekday,0
6112,1105,80.98,Travel,Weekday,0
6113,1035,175.23,Supplies,Weekday,0
6114,1055,130.48,Accommodation,Weekday,0
6115,1044,186.82,Supplies,Weekday,0
6116,1049,76.77,Travel,Weekday,0
6117,1019,173.77,Supplies,Weekday,0
6118,1190,149.19,Supplies,Weekday,0
6119,1182,69.39,Supplies,Weekday,0
6120,1161,256.53,Travel,Weekday,0
6121,1101,113.6,Travel,Weekday,0
6122,1106,172.07,Supplies,Weekday,0
6123,1091,158.28,Travel,Weekday,0
6124,1031,47.75,Supplies,Weekday,0
6125,1042,180.12,Supplies,Weekday,0
6126,1078,49.86,Supplies,Weekday,0
6127,1140,96.25,Supplies,Weekday,0
6128,1001,141.74,Meals,Weekend,1
6129,1188,124.55,Meals,Weekday,0
6130,1141,159.02,Accommodation,Weekday,0
6131,1169,18.39,Supplies,Weekday,0
6132,1142,35.94,Supplies,Weekday,0
6133,1092,162.13,Travel,Weekday,0
6134,1121,111.36,Supplies,Weekend,1
6135,1137,143.23,Travel,Weekday,0
6136,1183,147.58,Accommodation,Weekday,0
6137,1116,62.96,Meals,Weekend,1
6138,1180,44.21,Meals,Weekday,0
6139,1104,168.71,Travel,Weekday,0
6140,1057,80.05,Supplies,Weekday,0
6141,1098,136.19,Travel,Weekday,0
6142,1117,116.38,Accommodation,Weekday,0
6143,1107,55.58,Meals,Weekday,0
6144,1061,93.53,Supplies,Weekend,1
6145,1056,184.72,Supplies,Weekday,0
6146,1190,135.03,Supplies,Weekday,0
6147,1131,104.02,Meals,Weekday,0
6148,1077,148.25,Supplies,Weekday,0
6149,1103,206.97,Accommodation,Weekday,0
6150,1095,123.2,Accommodation,Weekday,0
6151,1122,251.61,Meals,Weekday,0
6152,1161,144.14,Meals,Weekend,1
6153,1031,106.94,Meals,Weekday,0
6154,1077,146.98,Travel,Weekday,0
6155,1161,260.58,Meals,Weekday,0
6156,1197,207.18,Meals,Weekday,0
6157,1039,39.82,Travel,Weekday,0
6158,1034,34.5,Supplies,Weekday,0
6159,1014,107.65,Travel,Weekday,0
6160,1050,257.04,Accommodation,Weekday,0
6161,1019,134.08,Accommodation,Weekday,0
6162,1036,81.22,Supplies,Weekday,0
6163,1037,246.39,Travel,Weekday,0
6164,1148,184.33,Supplies,Weekday,0
6165,1009,104.87,Accommodation,Weekday,0
6166,1099,87.41,Travel,Weekday,0
6167,1181,183.11,Travel,Weekday,0
6168,1136,65.39,Accommodation,Weekday,0
6169,1169,92.4,Meals,Weekday,0
6170,1100,130.77,Supplies,Weekend,1
6171,1143,93.14,Accommodation,Weekend,1
6172,1106,68.08,Accommodation,Weekday,0
6173,1023,144.4,Travel,Weekday,0
6174,1003,131.6,Travel,Weekday,0
6175,1171,136.37,Supplies,Weekday,0
6176,1117,1.89,Accommodation,Weekday,0
6177,1150,188.53,Accommodation,Weekend,1
6178,1041,7.15,Travel,Weekday,0
6179,1119,139.75,Accommodation,Weekday,0
6180,1193,258.16,Travel,Weekday,0
6181,1091,175.72,Meals,Weekday,0
6182,1116,103.72,Meals,Weekday,0
6183,1018,90.39,Supplies,Weekend,1
6184,1147,114.4,Supplies,Weekday,0
6185,1155,190.39,Accommodation,Weekday,0
6186,1105,157.59,Accommodation,Weekday,0
6187,1023,122.77,Accommodation,Weekend,1
6188,1001,182.82,Accommodation,Weekday,0
6189,1006,43.05,Meals,Weekend,1
6190,1123,85.36,Travel,Weekday,0
6191,1000,90.62,Travel,Weekday,0
6192,1138,187.74,Accommodation,Weekday,0
6193,1178,136.61,Meals,Weekday,0
6194,1187,268.89,Accommodation,Weekday,0
6195,1158,170.22,Travel,Weekend,1
6196,1029,78.67,Supplies,Weekday,0
6197,1076,178.38,Meals,Weekday,0
6198,1151,78.99,Travel,Weekday,0
6199,1017,95.32,Travel,Weekday,0
6200,1185,115.25,Supplies,Weekday,0
6201,1016,139.85,Supplies,Weekday,0
6202,1045,133.3,Supplies,Weekday,0
6203,1111,133.11,Supplies,Weekend,1
6204,1018,61.53,Meals,Weekday,0
6205,1011,119.81,Accommodation,Weekday,0
6206,1081,138.71,Meals,Weekend,1
6207,1139,171.85,Meals,Weekday,0
6208,1049,92.02,Travel,Weekday,0
6209,1193,45.06,Travel,Weekday,0
6210,1147,187.29,Travel,Weekday,0
6211,1005,154.08,Travel,Weekend,1
6212,1128,40.04,Travel,Weekday,0
6213,1134,31.43,Meals,Weekend,1
6214,1095,159.71,Supplies,Weekday,0
6215,1054,101.85,Accommodation,Weekday,0
6216,1123,34.76,Meals,Weekday,0
6217,1108,56.14,Accommodation,Weekday,0
6218,1104,111.55,Accommodation,Weekday,0
6219,1014,74.51,Supplies,Weekday,0
6220,1094,90.0,Accommodation,Weekday,0
6221,1151,124.62,Supplies,Weekday,0
6222,1028,182.76,Meals,Weekend,1
6223,1081,154.57,Supplies,Weekend,1
6224,1198,133.5,Supplies,Weekday,0
6225,1033,204.84,Travel,Weekend,1
6226,1092,63.63,Travel,Weekday,0
6227,1036,116.45,Supplies,Weekday,0
6228,1169,83.81,Supplies,Weekend,1
6229,1191,112.04,Accommodation,Weekday,0
6230,1094,117.29,Accommodation,Weekday,0
6231,1146,81.55,Supplies,Weekday,0
6232,1150,97.55,Accommodation,Weekday,0
6233,1070,160.31,Meals,Weekday,0
6234,1005,113.44,Accommodation,Weekday,0
6235,1098,54.07,Accommodation,Weekday,0
6236,1054,161.84,Supplies,Weekday,0
6237,1038,152.7,Accommodation,Weekday,0
6238,1024,43.47,Supplies,Weekend,1
6239,1097,211.19,Travel,Weekday,0
6240,1082,105.08,Accommodation,Weekday,0
6241,1003,180.71,Supplies,Weekday,0
6242,1032,122.53,Supplies,Weekday,0
6243,1065,90.84,Accommodation,Weekday,0
6244,1129,143.25,Travel,Weekday,0
6245,1141,88.64,Supplies,Weekend,1
6246,1177,110.78,Supplies,Weekday,0
6247,1010,25.69,Accommodation,Weekday,0
6248,1033,101.75,Meals,Weekday,0
6249,1165,45.96,Supplies,Weekday,0
6250,1166,119.62,Accommodation,Weekday,0
6251,1149,150.18,Accommodation,Weekday,0
6252,1041,123.18,Travel,Weekday,0
6253,1184,175.68,Supplies,Weekday,0
6254,1165,238.68,Supplies,Weekday,0
6255,1008,113.37,Supplies,Weekday,0
6256,1087,124.58,Accommodation,Weekday,0
6257,1028,80.68,Supplies,Weekday,0
6258,1196,6.53,Travel,Weekday,0
6259,1169,128.12,Travel,Weekend,1
6260,1059,160.93,Supplies,Weekday,0
6261,1166,121.05,Supplies,Weekday,0
6262,1090,70.89,Accommodation,Weekday,0
6263,1199,61.91,Travel,Weekday,0
6264,1059,44.15,Meals,Weekday,0
6265,1180,113.57,Supplies,Weekday,0
6266,1125,59.89,Supplies,Weekend,1
6267,1075,189.47,Accommodation,Weekday,0
6268,1135,165.36,Travel,Weekday,0
6269,1105,182.9,Supplies,Weekday,0
6270,1104,196.56,Accommodation,Weekday,0
6271,1148,97.29,Supplies,Weekday,0
6272,1183,170.01,Accommodation,Weekday,0
6273,1175,104.56,Accommodation,Weekday,0
6274,1046,105.27,Accommodation,Weekend,1
6275,1008,107.89,Supplies,Weekday,0
6276,1077,70.72,Supplies,Weekday,0
6277,1128,111.61,Travel,Weekday,0
6278,1054,112.49,Supplies,Weekday,0
6279,1030,160.27,Meals,Weekday,0
6280,1079,106.79,Travel,Weekday,0
6281,1090,87.45,Accommodation,Weekday,0
6282,1138,161.43,Travel,Weekday,0
6283,1065,65.74,Meals,Weekday,0
6284,1187,112.04,Meals,Weekend,1
6285,1030,159.64,Accommodation,Weekday,0
6286,1177,169.48,Supplies,Weekday,0
6287,1059,198.95,Meals,Weekday,0
6288,1061,144.0,Supplies,Weekday,0
6289,1166,126.91,Accommodation,Weekday,0
6290,1130,215.51,Supplies,Weekday,0
6291,1111,70.1,Supplies,Weekday,0
6292,1185,167.1,Travel,Weekday,0
6293,1067,127.71,Supplies,Weekend,1
6294,1029,9.18,Supplies,Weekday,0
6295,1066,215.88,Travel,Weekday,0
6296,1067,71.45,Supplies,Weekday,0
6297,1185,290.92,Travel,Weekday,0
6298,1076,129.21,Travel,Weekday,0
6299,1180,62.79,Supplies,Weekend,1
6300,1013,168.12,Supplies,Weekday,0
6301,1137,96.79,Supplies,Weekday,0
6302,1021,123.91,Travel,Weekday,0
6303,1190,153.37,Meals,Weekday,0
6304,1060,126.46,Travel,Weekend,1
6305,1173,120.81,Meals,Weekday,0
6306,1036,90.06,Accommodation,Weekday,0
6307,1020,9.27,Meals,Weekday,0
6308,1130,143.25,Accommodation,Weekday,0
6309,1146,153.96,Supplies,Weekday,0
6310,1031,243.4,Travel,Weekday,0
6311,1023,170.03,Travel,Weekday,0
6312,1073,58.87,Accommodation,Weekday,0
6313,1175,2.82,Travel,Weekday,0
6314,1095,19.95,Travel,Weekday,0
6315,1057,122.9,Accommodation,Weekday,0
6316,1167,157.47,Meals,Weekday,0
6317,1134,145.64,Supplies,Weekday,0
6318,1045,139.87,Meals,Weekday,0
6319,1113,203.21,Meals,Weekday,0
6320,1125,143.46,Accommodation,Weekday,0
6321,1142,63.69,Accommodation,Weekday,0
6322,1073,86.28,Accommodation,Weekday,0
6323,1086,147.64,Accommodation,Weekday,0
6324,1004,132.68,Meals,Weekday,0
6325,1186,117.55,Accommodation,Weekday,0
6326,1197,92.06,Travel,Weekend,1
6327,1021,65.99,Meals,Weekday,0
6328,1027,221.06,Accommodation,Weekday,0
6329,1181,64.69,Travel,Weekday,0
6330,1018,84.85,Travel,Weekday,0
6331,1112,123.25,Accommodation,Weekday,0
6332,1013,142.07,Accommodation,Weekday,0
6333,1175,134.46,Travel,Weekend,1
6334,1134,23.9,Travel,Weekday,0
6335,1159,142.58,Meals,Weekday,0
6336,1149,187.34,Meals,Weekday,0
6337,1045,136.47,Travel,Weekday,0
6338,1084,244.26,Accommodation,Weekday,0
6339,1140,205.73,Accommodation,Weekday,0
6340,1021,100.3,Supplies,Weekday,0
6341,1137,88.91,Travel,Weekday,0
6342,1109,59.59,Accommodation,Weekday,0
6343,1043,123.2,Meals,Weekday,0
6344,1023,141.38,Travel,Weekday,0
6345,1186,191.44,Meals,Weekday,0
6346,1189,119.7,Accommodation,Weekday,0
6347,1071,74.81,Meals,Weekday,0
6348,1199,188.07,Accommodation,Weekday,0
6349,1112,50.52,Supplies,Weekday,0
6350,1182,147.82,Meals,Weekday,0
6351,1176,133.55,Accommodation,Weekday,0
6352,1049,127.46,Travel,Weekday,0
6353,1146,104.19,Meals,Weekday,0
6354,1057,192.94,Accommodation,Weekday,0
6355,1096,141.15,Travel,Weekend,1
6356,1175,146.67,Supplies,Weekday,0
6357,1092,162.56,Supplies,Weekday,0
6358,1095,36.36,Accommodation,Weekday,0
6359,1071,57.57,Meals,Weekday,0
6360,1095,74.23,Supplies,Weekday,0
6361,1139,125.13,Meals,Weekday,0
6362,1085,70.32,Supplies,Weekend,1
6363,1147,73.45,Meals,Weekend,1
6364,1172,107.85,Meals,Weekday,0
6365,1025,178.86,Travel,Weekday,0
6366,1080,177.62,Meals,Weekday,0
6367,1105,158.85,Travel,Weekday,0
6368,1158,155.36,Accommodation,Weekend,1
6369,1081,120.25,Accommodation,Weekday,0
6370,1058,136.75,Meals,Weekend,1
6371,1130,121.79,Meals,Weekday,0
6372,1017,127.74,Meals,Weekday,0
6373,1083,134.8,Supplies,Weekday,0
6374,1115,102.76,Supplies,Weekday,0
6375,1148,2.42,Meals,Weekday,0
6376,1184,163.3,Supplies,Weekend,1
6377,1041,126.84,Meals,Weekday,0
6378,1061,24.49,Travel,Weekday,0
6379,1029,163.75,Accommodation,Weekend,1
6380,1060,142.25,Travel,Weekday,0
6381,1035,29.27,Meals,Weekday,0
6382,1054,225.66,Travel,Weekday,0
6383,1003,116.82,Travel,Weekend,1
6384,1014,258.38,Accommodation,Weekday,0
6385,1111,189.34,Supplies,Weekday,0
6386,1198,216.71,Accommodation,Weekday,0
6387,1095,123.25,Travel,Weekend,1
6388,1096,132.73,Meals,Weekday,0
6389,1056,159.79,Supplies,Weekday,0
6390,1062,139.37,Meals,Weekend,1
6391,1076,160.68,Meals,Weekday,0
6392,1063,115.76,Meals,Weekday,0
6393,1144,17.06,Travel,Weekday,0
6394,1052,93.82,Accommodation,Weekend,1
6395,1167,147.86,Travel,Weekday,0
6396,1069,143.0,Supplies,Weekday,0
6397,1126,240.02,Accommodation,Weekday,0
6398,1049,98.99,Meals,Weekday,0
6399,1067,143.81,Travel,Weekday,0
6400,1014,162.04,Accommodation,Weekday,0
6401,1071,149.14,Accommodation,Weekday,0
6402,1161,72.77,Accommodation,Weekday,0
6403,1157,146.56,Meals,Weekday,0
6404,1151,61.08,Travel,Weekend,1
6405,1107,93.92,Meals,Weekend,1
6406,1007,110.21,Meals,Weekday,0
6407,1184,109.36,Meals,Weekday,0
6408,1113,27.93,Travel,Weekday,0
6409,1197,117.76,Travel,Weekday,0
6410,1024,127.9,Travel,Weekday,0
6411,1161,134.01,Travel,Weekday,0
6412,1024,104.78,Supplies,Weekday,0
6413,1017,238.49,Meals,Weekend,1
6414,1072,131.02,Travel,Weekday,0
6415,1197,94.36,Travel,Weekday,0
6416,1013,138.85,Meals,Weekend,1
6417,1133,81.83,Accommodation,Weekday,0
6418,1102,177.86,Meals,Weekday,0
6419,1035,150.73,Meals,Weekday,0
6420,1035,216.96,Accommodation,Weekday,0
